,year,iso_o,iso_d,contig,comlang_off,distw,pop_o,gdp_o,gdpcap_o,iso2_o,pop_d,gdp_d,gdpcap_d,iso2_d,heg_d,conflict,indepdate,heg_o,col_to,col_fr,col_hist,col_cur,sever,sib_conflict,gatt_o,gatt_d,rta,comleg,comcur,acp_to_eu,gsp,eu_to_acp,gsp_rec,flow,validmirror,family
398676,1967,GBR,HTI,0,0,7105.568532964325,54.959,111101.28,2021.5303,GB,4.290851,351.26,81.86255,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1.652,1,
398677,1968,GBR,HTI,0,0,7105.568532964325,55.214,104623.54,1894.8734,GB,4.367009,355.98,81.51575,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1.87,1,
398678,1969,GBR,HTI,0,0,7105.568532964325,55.461,112591.64,2030.1049,GB,4.443456,377.98,85.064415,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,2.09,1,
398679,1970,GBR,HTI,0,0,7105.568532964325,55.632,123626.11,2222.2122,GB,4.519706,394.44,87.27117,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,2.53,1,
398680,1971,GBR,HTI,0,0,7105.568532964325,55.928,139810.17,2499.8242,GB,4.595512,445.32,96.903244,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,3.19,1,
398681,1972,GBR,HTI,0,0,7105.568532964325,56.097,160629.38,2863.4219,GB,4.671582,475.33997,101.75139,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,3.5200000000000005,1,
398682,1973,GBR,HTI,0,0,7105.568532964325,56.223,181217.55,3223.1924,GB,4.749566,568.6,119.716194,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,3.9600000000000004,1,
398683,1974,GBR,HTI,0,0,7105.568532964325,56.236,195729.31,3480.4985,GB,4.831699,697.88,144.4378,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,5.06,1,
398684,1975,GBR,HTI,0,0,7105.568532964325,56.226,234011.06,4161.972,GB,4.919671,721.54,146.66428,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,5.170000000000001,1,
398685,1976,GBR,HTI,0,0,7105.568532964325,56.216,224792.44,3998.727,GB,5.013934,878.99994,175.31143,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,5.390000000000001,1,
398686,1977,GBR,HTI,0,0,7105.568532964325,56.19,253835.69,4517.453,GB,5.114284,987.7999,193.1453,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,6.490000000000001,1,
398687,1978,GBR,HTI,0,0,7105.568532964325,56.178,321769.9,5727.685,GB,5.220914,1000.2,191.57565,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,8.91,1,
398688,1979,GBR,HTI,0,0,7105.568532964325,56.242,417941.56,7431.129,GB,5.333837,1119.4,209.86769,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,7.370000000000001,1,
398689,1980,GBR,HTI,0,0,7105.568532964325,56.33,536125.94,9517.592,GB,5.45294,1461.8,268.0756,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,7.15,1,
398690,1981,GBR,HTI,0,0,7105.568532964325,56.352,508430.44,9022.402,GB,5.577732,1468.8,263.33286,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,4.4,1,
398691,1982,GBR,HTI,0,0,7105.568532964325,56.318,484084.56,8595.557,GB,5.707821,1484.9999,260.1693,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,7.26,1,
398692,1983,GBR,HTI,0,0,7105.568532964325,56.377,458949.53,8140.723,GB,5.84316,1629.6,278.89017,HT,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,7.040000000000001,1,
